Slur,Reading,Image
urn:cite:hmt:venAslur.Book19_1,urn:cite:greekLit:tlg001.tlg0012:19.62@ἀπομηνίσαντος,"urn:cite:hmt:vaimg.VA252VN-0754@0.807,0.4493,0.031,0.0105"
