Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_1,"urn:cite:hmt:vaimg.VA252VN-0754@0.2326,0.1183,0.6619,0.023",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_2,"urn:cite:hmt:vaimg.VA252VN-0754@0.227,0.1331,0.675,0.0444",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_3,"urn:cite:hmt:vaimg.VA252VN-0754@0.2266,0.4532,0.2154,0.0533",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_4,"urn:cite:hmt:vaimg.VA252VN-0754@0.2303,0.505,0.2075,0.0393",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_5,"urn:cite:hmt:vaimg.VA252VN-0754@0.2375,0.5411,0.1997,0.0565",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office5_6,"urn:cite:hmt:vaimg.VA252VN-0754@0.236,0.5944,0.1905,0.0628",urn:cite:hmt:msA.252v
