Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:19.office5_1,"urn:cite:hmt:vaimg.VA252VN-0754@0.436,0.5379,0.055,0.0458",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msAim.hmt:19.office5_2,"urn:cite:hmt:vaimg.VA252VN-0754@0.427,0.592,0.067,0.0376",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msAim.hmt:19.office5_3,"urn:cite:hmt:vaimg.VA252VN-0754@0.427,0.6499,0.067,0.0376",urn:cite:hmt:msA.252v
urn:cts:greekLit:tlg5026.msAim.hmt:19.office5_4,"urn:cite:hmt:vaimg.VA252VN-0754@0.428,0.6844,0.15,0.0458",urn:cite:hmt:msA.252v
